time,lat,lon,depth,cruise,stime,etime,itype,chl,phaeo,l12,d12,bsal,pbact,hbact,sbact,ebact,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT
2015-12-08T00:00:00,22.75,-158,175,HOT279,430.0,1830.0,2,0.024,0.071,,,34.9963,3514.0,180107.0,0.0,173.0,18.88267755508423,25.788133144378666,34.98752784729004,2.4392614364624023,0.2582173198461532,2.8157708048820496,4.5573331117630005,,,,,,,
2016-01-12T00:00:00,22.75,-158,5,HOT280,428.0,1900.0,2,0.117,0.082,7.195,,34.9286,219888.0,424793.0,1684.0,878.0,23.715284029642746,23.8683443069458,35.15597661336263,0.0237946891381094,0.1167082730680704,1.4837210575739543,4.842939456303914,2.5443456745e-06,0.32889267584925,218.4251573879896,9.475080440442706,0.0005510711595585,0.0421511604993916,0.5387057519207396
2016-01-12T00:00:00,22.75,-158,25,HOT280,428.0,1900.0,2,0.118,0.092,7.427,,34.9262,237062.0,417776.0,1435.0,1100.0,23.65530474980672,23.971129258473717,35.161719957987465,0.0157122152547041,0.107164192944765,1.5631180703639984,4.838673671086629,3.5963862975e-06,0.3286428343918611,218.52694659752777,9.472642077340556,0.000440111520422,0.0431738044652749,0.531027431289361
2016-01-12T00:00:00,22.75,-158,45,HOT280,428.0,1900.0,2,0.119,0.1,5.8,,34.9254,245486.0,404462.0,1638.0,1138.0,23.59179417292277,24.081791400909424,35.1659320195516,0.0668507540443291,0.103795051574707,1.5573261479536693,4.844451069831848,6.5078185305e-06,0.3284209308523333,218.748156865375,9.4644403060275,0.0003854797044672,0.0452628027026916,0.5186139866710833
2016-01-12T00:00:00,22.75,-158,75,HOT280,428.0,1900.0,2,0.149,0.107,2.717,,34.936,201625.0,343761.0,1658.0,1024.0,23.388835589090984,24.33673906326294,35.20190747578939,0.066467922180891,0.0957990319778521,1.587145894765854,4.833258072535197,4.10312353361e-05,0.3220056618251667,221.56131871533333,9.3157907327025,0.000327146454462,0.0539719139536333,0.4918017014860833
2016-01-12T00:00:00,22.75,-158,100,HOT280,428.0,1900.0,2,0.28,0.437,1.81,,35.1291,109999.0,388524.0,634.0,2842.0,22.913097858428955,24.623388290405277,35.21608829498291,0.1157707655802369,0.0927082179114222,1.5338733792304993,4.814771115779877,,,,,,,
2016-01-12T00:00:00,22.75,-158,125,HOT280,428.0,1900.0,2,0.205,0.463,0.52,,35.2207,48221.0,315099.0,0.0,1359.0,21.64145231246948,25.10589170455933,35.19274711608887,0.5239046737551689,0.1330512166023254,1.8052622377872467,4.721834301948547,,,,,,,
2016-01-12T00:00:00,22.75,-158,150,HOT280,428.0,1900.0,2,0.049,0.139,,,35.1796,6043.0,227955.0,0.0,263.0,20.35459566116333,25.48367404937744,35.11544132232666,1.236731767654419,0.1724137738347053,2.3182593286037445,4.641150712966919,,,,,,,
2016-01-12T00:00:00,22.75,-158,175,HOT280,428.0,1900.0,2,0.021,0.058,,,35.0709,1317.0,189988.0,0.0,0.0,19.107775688171387,25.81435489654541,35.02964782714844,2.0451355278491974,0.2474123165011406,2.884944975376129,4.57541823387146,,,,,,,
2016-02-09T00:00:00,22.75,-158,5,HOT281,420.0,1911.0,2,0.085,0.056,5.947,,34.9213,204475.0,465912.0,1332.0,1174.0,23.258981863657635,24.022895018259685,35.169419606526695,0.0196682988510777,0.103601299226284,1.4413443108399708,4.946481545766194,9.46689346174719e-07,0.3217474175617083,219.29134655016676,9.405799806119376,0.0005383696064502,0.0401131683805301,0.5475397296249896
2016-02-09T00:00:00,22.75,-158,25,HOT281,420.0,1911.0,2,0.116,0.089,7.573,,35.1226,210688.0,436584.0,1586.0,1286.0,23.18282429377238,24.131312052408852,35.174973805745445,0.0114991679632415,0.1053579021245241,1.483890990416209,4.9197598695755005,1.0951977395e-06,0.3211166958014443,219.45469835083333,9.398917516073055,0.0004301548518317,0.0410039811912444,0.5392166790034167
