time,lat,lon,depth,hot_cruise,cast,C14_assimilation_light,C14_assimilation_light_stdev,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT
2010-08-07T11:20:00,22.75,-158,100,224,2,0.1264,0.0521,22.52669906616211,24.639296293258667,35.18959999084473,0.0927013319451361,0.1451866133138537,1.8424338698387144,4.935833632946014,,,,,,,
2010-08-07T11:20:00,22.75,-158,125,224,2,0.026925,0.004217,21.3562970161438,25.08506488800049,35.21132278442383,0.6007831022143364,0.1807673536241054,2.2085327804088597,4.752005219459534,,,,,,,
2010-09-03T11:35:00,22.75,-158,45,225,2,0.3038,0.0996,25.931700547536213,23.333677768707275,35.11729049682617,0.0306643599954744,0.1067724355186025,1.7185346285502117,4.776065309842427,1.1343850723e-06,0.3181395031591694,216.35583327920688,9.42671974756414,0.0004150834082724,0.0400514469271674,0.5233876752436778
2010-10-03T10:56:00,22.75,-158,5,226,2,0.4225,0.0711,26.281839847564697,23.159508228302,35.13985188802084,0.0132390271949892,0.1665947884321212,1.379975030819575,4.717237830162048,7.015992782694561e-07,0.3216896160195553,213.34428335829853,9.504928790531826,0.0006719992175122,0.037738674309934,0.5636957420243086
2010-10-03T10:56:00,22.75,-158,25,226,2,0.3571,0.0864,26.21295181910197,23.26718791325887,35.14287090301514,0.0145451219286769,0.1557840468982855,1.2932563920815785,4.719782153765361,7.921603421815576e-07,0.3211763469709386,213.6282161854405,9.49523146594248,0.0005186856986256,0.0384618701827196,0.5537590504796407
2010-10-03T10:56:00,22.75,-158,45,226,2,0.2941,0.0958,26.04559087753296,23.41030518213908,35.158985455830894,0.0102505994727835,0.1450698208063841,1.3074426651000977,4.780647118886312,1.160514019e-06,0.3175437211162583,215.10427652996933,9.43565152221278,0.0004160121063856,0.0405862592367655,0.5285535015165722
2010-10-03T10:56:00,22.75,-158,75,226,2,0.2344,0.0323,24.414840698242188,24.063517570495605,35.17313861846924,0.0149708255582178,0.1551124341785907,1.499877413113912,4.956390659014384,9.3857214248e-06,0.2855627538429611,228.5569996304056,8.963948739899722,0.0002677858254174,0.0519868519157172,0.4759186027778668
2010-10-03T10:56:00,22.75,-158,100,226,2,0.1178,0.0533,22.714540004730225,24.622942447662357,35.205419063568115,0.0356290836352855,0.1504066372290253,1.770378291606903,4.893309116363525,,,,,,,
2010-10-03T10:56:00,22.75,-158,125,226,2,0.0383,0.001175,21.348379611968998,25.097631454467773,35.19900608062744,0.3909729719161987,0.1059998255223035,1.9634755849838257,4.754444718360901,,,,,,,
2011-01-09T14:29:00,22.75,-158,5,228,2,0.2085,0.0673,23.715284029642746,23.8683443069458,35.15597661336263,0.0237946891381094,0.1167082730680704,1.4837210575739543,4.842939456303914,3.04247703468e-05,0.31020717439698,220.80834735622207,9.066113933044464,0.0004519563953734,0.0453896536446165,0.5185044349408692
2011-01-09T14:29:00,22.75,-158,25,228,2,0.3327,0.0194,23.65530474980672,23.971129258473717,35.161719957987465,0.0157122152547041,0.107164192944765,1.5631180703639984,4.838673671086629,3.32458012719e-05,0.3099176106499475,220.8456464033316,9.062642744942426,0.0003849776656506,0.0461126548585073,0.5148698788842401
2011-01-09T14:29:00,22.75,-158,45,228,2,0.2587,0.1088,23.59179417292277,24.081791400909424,35.1659320195516,0.0668507540443291,0.103795051574707,1.5573261479536693,4.844451069831848,3.85500363372e-05,0.309436749009522,220.92314290079423,9.055684204193636,0.0003495717641735,0.0475456516495838,0.5088973806477256
2011-01-09T14:29:00,22.75,-158,75,228,2,0.1267,0.0101,23.388835589090984,24.33673906326294,35.20190747578939,0.066467922180891,0.0957990319778521,1.587145894765854,4.833258072535197,9.65377617244e-05,0.3049423805638578,222.2309014564363,8.978530694456717,0.0003162657464831,0.0568456111987171,0.4983000788910834
2011-01-09T14:29:00,22.75,-158,100,228,2,0.0622,0.00635,22.913097858428955,24.623388290405277,35.21608829498291,0.1157707655802369,0.0927082179114222,1.5338733792304993,4.814771115779877,,,,,,,
2011-01-09T14:29:00,22.75,-158,125,228,2,0.0286,0.002125,21.64145231246948,25.10589170455933,35.19274711608887,0.5239046737551689,0.1330512166023254,1.8052622377872467,4.721834301948547,,,,,,,
2011-01-29T12:00:00,22.75,-158,5,229,9,0.2487,0.0242,23.715284029642746,23.8683443069458,35.15597661336263,0.0237946891381094,0.1167082730680704,1.4837210575739543,4.842939456303914,3.04247703468e-05,0.31020717439698,220.80834735622207,9.066113933044464,0.0004519563953734,0.0453896536446165,0.5185044349408692
2011-01-29T12:00:00,22.75,-158,45,229,9,0.1938,0.039,23.59179417292277,24.081791400909424,35.1659320195516,0.0668507540443291,0.103795051574707,1.5573261479536693,4.844451069831848,3.85500363372e-05,0.309436749009522,220.92314290079423,9.055684204193636,0.0003495717641735,0.0475456516495838,0.5088973806477256
2011-01-29T12:00:00,22.75,-158,75,229,9,0.0997,0.0389,23.388835589090984,24.33673906326294,35.20190747578939,0.066467922180891,0.0957990319778521,1.587145894765854,4.833258072535197,9.65377617244e-05,0.3049423805638578,222.2309014564363,8.978530694456717,0.0003162657464831,0.0568456111987171,0.4983000788910834
2011-01-29T12:00:00,22.75,-158,100,229,9,0.0788,0.0193,22.913097858428955,24.623388290405277,35.21608829498291,0.1157707655802369,0.0927082179114222,1.5338733792304993,4.814771115779877,,,,,,,
2011-01-29T12:00:00,22.75,-158,125,229,9,0.0347,0.007175,21.64145231246948,25.10589170455933,35.19274711608887,0.5239046737551689,0.1330512166023254,1.8052622377872467,4.721834301948547,,,,,,,
2011-02-28T11:30:00,22.75,-158,5,230,2,0.4255,0.0276,23.258981863657635,24.022895018259685,35.169419606526695,0.0196682988510777,0.103601299226284,1.4413443108399708,4.946481545766194,1.86706602627e-05,0.315442844798512,222.09749316184332,9.13309037033707,0.0004219892746277,0.0450655476452079,0.5169125018873996
2011-02-28T11:30:00,22.75,-158,25,230,2,0.3537,0.0084917,23.18282429377238,24.131312052408852,35.174973805745445,0.0114991679632415,0.1053579021245241,1.483890990416209,4.9197598695755005,1.9889915189e-05,0.3151170601551007,222.1669268873748,9.128794585667768,0.0003631465199052,0.0457660840733689,0.513195774621429
2011-02-28T11:30:00,22.75,-158,45,230,2,0.2625,0.0696,23.086984157562256,24.25643714269002,35.187024434407554,0.0158185337980588,0.1033328336973985,1.5231979091962178,4.916482885678609,2.24656470638e-05,0.3143476092566693,222.3112733761953,9.117980003360934,0.0003306511659957,0.0473574085917788,0.5066378004072684
2011-02-28T11:30:00,22.75,-158,100,230,2,0.1016,0.0082583,22.482670307159424,24.67149519920349,35.217992305755615,0.0797295705415308,0.1281955987215042,1.5775045454502106,4.838728189468384,,,,,,,
2011-02-28T11:30:00,22.75,-158,125,230,2,0.0498,0.0021417,21.625847339630127,25.034608840942383,35.199296951293945,0.4892679005861282,0.1644325237721204,1.880927413702011,4.728377103805542,,,,,,,
2011-04-11T12:00:00,22.75,-158,5,231,2,0.1735,0.0629,23.486111640930176,23.84548012415568,35.063266118367515,0.0252547939696038,0.0882841323812802,1.490135629971822,4.918706178665161,9.3491063092e-06,0.3141617858395151,221.5095159854054,9.33128293922018,0.0005082478268547,0.036226550752609,0.551427282704714
2011-04-11T12:00:00,22.75,-158,25,231,2,0.127,0.0465,23.358546257019043,23.9990660349528,35.0887934366862,0.0225895795350273,0.0861195915689071,1.316367040077845,4.962060689926148,1.10092072896e-05,0.3127025786120475,221.97788723058449,9.31688924529566,0.0004174910117604,0.0370971431341049,0.5436174425163877
2011-04-11T12:00:00,22.75,-158,45,231,2,0.2749,0.1104,23.10996850331624,24.21046495437622,35.13519795735677,0.018244481490304,0.0801441812266906,1.2024886111418407,4.961008707682292,1.49774554175e-05,0.3092388957412425,223.0384491229413,9.27785743909147,0.000349952829673,0.0402194601246289,0.519829671316375
2011-04-11T12:00:00,22.75,-158,75,231,2,0.0972,0.0287,22.571375846862797,24.534658749898277,35.19558493296305,0.0379710344908138,0.0694416419913371,1.1346330642700195,4.946916937828064,0.0002414208139831,0.3010800724433627,226.2464931212597,9.132689472103433,0.0003308764524835,0.0588269335223446,0.5012173977720293
2011-04-11T12:00:00,22.75,-158,100,231,2,0.0883,0.006225,22.076019763946533,24.828648328781128,35.22627401351929,0.071620701230131,0.0825866879895329,1.157494142651558,4.893872439861298,,,,,,,
2011-04-11T12:00:00,22.75,-158,125,231,2,0.0261,0.0154,21.31210470199585,25.17341136932373,35.20124435424805,0.4853130728006363,0.103198992088437,1.2805787026882172,4.767776727676392,,,,,,,
2011-05-09T13:30:00,22.75,-158,5,232,2,0.4486,0.1359,24.26004695892334,23.604888280232743,34.973910331726074,0.0489673163586606,0.1178813483566045,1.3491002023220062,4.856606841087341,6.230027824985177e-07,0.3183495206137396,219.37153067063517,9.090206969113629,0.0005954388972491,0.0343797339100609,0.5760708021207082
2011-05-09T13:30:00,22.75,-158,25,232,2,0.3905,0.1413,24.05332660675049,23.761351108551025,34.99494234720866,0.032291988376528,0.100042516986529,1.1095630129178364,4.895070592562358,1.008930951e-06,0.3159311376235962,220.22179308299044,9.06003221052528,0.0004630961119093,0.0353303037652796,0.5613344035766816
2011-05-09T13:30:00,22.75,-158,45,232,2,0.2824,0.1335,23.619329293568928,24.052526473999023,35.086423556009926,0.0328138878879447,0.0894564197709163,1.038264160354932,4.941992282867432,1.04639068595e-05,0.3085065439757055,222.258216730814,8.950252465406892,0.0003681022099853,0.03951205401164,0.5263280071318055
2011-05-09T13:30:00,22.75,-158,75,232,2,0.1809,0.0111,22.763689200083416,24.49024566014608,35.193522135416664,0.0446956654389699,0.087703429783384,1.1319297850131989,4.962435722351074,0.0049721018217674,0.293598118921089,227.18346964515544,8.710759764247278,0.0006510970648377,0.06702569044298,0.5427588587005723
2011-05-09T13:30:00,22.75,-158,100,232,2,0.0495,0.0198,22.129935026168823,24.768210411071777,35.2032732963562,0.0727875116281211,0.0889349430799484,1.2360024005174637,4.92960399389267,,,,,,,
2011-05-09T13:30:00,22.75,-158,125,232,2,0.0213,0.0012083,21.306829929351807,25.1243748664856,35.17545318603516,0.2914169933646917,0.1139100175350904,1.3628699779510498,4.828535079956055,,,,,,,
2011-07-19T10:43:00,22.75,-158,5,233,2,0.3643,0.0121,25.5396990776062,23.222113291422527,35.01568476359049,0.0140031838479141,0.073916792559127,1.12903327246507,4.791434486707051,5.108408955302488e-07,0.3113366711677746,215.1765986866468,9.268743878272732,0.0006912260959426,0.0347621636930822,0.5829809358136749
2011-07-19T10:43:00,22.75,-158,25,233,2,0.419,0.0711,25.440831661224365,23.352518876393635,35.01708475748698,0.0118580121003712,0.0679115264986952,1.1166531493266425,4.7847721974054975,6.266289986456311e-07,0.3096963221276279,216.0524015356073,9.250729999721552,0.0005329280290795,0.0355914092657183,0.5697558161285184
2011-07-19T10:43:00,22.75,-158,45,233,2,0.283,0.0562,24.990434328715008,23.57952292760213,35.0545285542806,0.0109560255271693,0.0644538511211673,1.3057759006818137,4.858931501706441,1.1389894797e-06,0.3005100337167389,220.11134126455548,9.148311298424806,0.0003938141337938,0.0391880618718758,0.5256491265363193
2011-07-19T10:43:00,22.75,-158,75,233,2,0.1532,0.1015,23.327048937479656,24.261476675669357,35.13976573944092,0.0138037927293529,0.0583314516892035,1.3812252283096311,4.987803061803182,0.0023435306096316,0.2755946740507888,230.33319558038897,8.816561426058442,0.000518605655735,0.060095480187895,0.5230487884746444
2011-07-19T10:43:00,22.75,-158,100,233,2,0.1332,0.0863,22.34037137031555,24.670114517211918,35.17528820037842,0.0740574579685926,0.075631096959114,1.5579472929239273,4.947809517383575,,,,,,,
2011-07-19T10:43:00,22.75,-158,125,233,2,0.0755,0.0075583,21.338520526885983,25.03589773178101,35.17867183685303,0.5678291618824005,0.1218597237020731,1.8741206526756289,4.7527830600738525,,,,,,,
2011-08-31T12:23:00,22.75,-158,5,234,8,0.4768,0.0953,25.96871328353882,23.146589756011963,35.0520216623942,0.0396354886858413,0.1815417346855004,1.6406154036521912,4.735148111979167,5.362104289474744e-07,0.3160221305705721,213.56732241316135,9.240559438544604,0.0007562687144962,0.0354001634949516,0.5859942299223591
2011-08-31T12:23:00,22.75,-158,25,234,8,0.5038,0.1218,25.890174865722656,23.262527465820312,35.057369232177734,0.045735170909514,0.1652564952770868,1.56561612089475,4.770880142847697,6.475304268887723e-07,0.3150191769591109,214.33436518843004,9.222033912564452,0.0005728254237318,0.0362315450237537,0.5711858398598026
2011-08-31T12:23:00,22.75,-158,45,234,8,0.3595,0.0519,25.62154944737752,23.4526104927063,35.08309427897135,0.0463107631852229,0.1517875169714292,1.6314579248428345,4.842806498209636,1.1107493897e-06,0.3086013493518603,217.691694608309,9.124092530177853,0.0004256107321482,0.0394222430524338,0.5301250477311615
2011-08-31T12:23:00,22.75,-158,75,234,8,0.2594,0.0399,23.77876377105713,24.189818541208904,35.157459576924644,0.0490746373931566,0.1434037076930205,1.7771585583686829,5.060176412264506,3.851658284e-05,0.2808876318796667,229.4270952286128,8.720909085326827,0.0002714641230595,0.0511736178029591,0.4793879689388496
2011-08-31T12:23:00,22.75,-158,100,234,8,0.1183,0.0076167,22.52669906616211,24.639296293258667,35.18959999084473,0.0927013319451361,0.1451866133138537,1.8424338698387144,4.935833632946014,,,,,,,
2011-08-31T12:23:00,22.75,-158,125,234,8,0.0311,0.001775,21.3562970161438,25.08506488800049,35.21132278442383,0.6007831022143364,0.1807673536241054,2.2085327804088597,4.752005219459534,,,,,,,
2011-09-27T12:00:00,22.75,-158,5,235,6,0.2684,0.0869,26.307846228281655,23.02107715606689,35.08133316040039,0.0440609312305847,0.1080931446825464,1.882082422574361,4.675069570541382,5.50686477732469e-07,0.3264790071094698,212.5292288565149,9.569173533431597,0.0007520128170086,0.0361577741981989,0.5831592265636495
2011-09-27T12:00:00,22.75,-158,25,235,6,0.2793,0.1118,26.196357409159344,23.137603759765625,35.09091663360596,0.0309365415014326,0.0974242047717173,1.6483212113380432,4.692148367563884,6.673544622021202e-07,0.3253258004731039,213.2024526015213,9.54691342641099,0.0005669643015806,0.0370150537607283,0.5677169953409573
2011-09-27T12:00:00,22.75,-158,45,235,6,0.3645,0.0487,25.931700547536213,23.333677768707275,35.11729049682617,0.0306643599954744,0.1067724355186025,1.7185346285502117,4.776065309842427,1.1343850723e-06,0.3181395031591694,216.35583327920688,9.42671974756414,0.0004150834082724,0.0400514469271674,0.5233876752436778
2011-09-27T12:00:00,22.75,-158,75,235,6,0.106,0.0342,23.9720033009847,24.07141129175822,35.149335861206055,0.0357005568221211,0.1014030935863653,1.8782730797926583,4.9699370463689165,6.51032769651e-05,0.2901012967190645,228.3163681850484,9.013518528273115,0.0002791268337312,0.051398727562158,0.4795806901429409
2011-09-27T12:00:00,22.75,-158,100,235,6,0.0389,0.0059417,22.51500153541565,24.62660002708435,35.17268991470337,0.080338412662968,0.1028082855045795,2.038212224841118,4.925103545188904,,,,,,,
2011-09-27T12:00:00,22.75,-158,125,235,6,0.0153768197222157,-9,21.31340217590332,25.07081079483032,35.17215061187744,0.409286430105567,0.1690906435251236,2.468008577823639,4.7386263608932495,,,,,,,
2011-11-04T12:30:00,22.75,-158,5,236,2,0.462,0.0773,25.502850850423176,23.23794142405192,35.10504150390625,0.0170370476941267,0.0582126175674299,1.2576589385668435,4.789082328478496,1.4324639903e-06,0.3196982347302816,215.0736869387692,9.41941849821358,0.0005663348632677,0.0413263015837118,0.5403832628495105
2011-11-04T12:30:00,22.75,-158,25,236,2,0.3622,0.0299,25.451321919759117,23.3170862197876,35.11535294850668,0.0204651190433651,0.0511609154442946,1.23995445171992,4.734106381734212,1.4760711706e-06,0.3194647814388406,215.15075333203328,9.41557307066972,0.0004594825606478,0.0418102725167511,0.535909083485611
2011-11-04T12:30:00,22.75,-158,45,236,2,0.2812,0.0301,25.38608264923096,23.45391035079956,35.13169288635254,0.0165246771260475,0.0593053285653392,1.167888383070628,4.709215362866719,1.7204220963e-06,0.3187147518826638,215.39752091298604,9.400716964405891,0.0003986962627904,0.0428333565282338,0.5267155807051362
2011-11-04T12:30:00,22.75,-158,75,236,2,0.1963,0.0332,24.57717227935791,23.89710299173991,35.16838073730469,0.0254504127272715,0.0521485293284058,1.3297821581363678,4.831467310587565,8.1890479868e-06,0.2897154698768778,226.0352012634222,8.942724839845942,0.0002738159385141,0.0541831709858427,0.4818653111656778
2011-11-04T12:30:00,22.75,-158,100,236,2,0.046,0.0053583,22.96884632110596,24.52008628845215,35.208704471588135,0.0445045030210167,0.0674159191548824,1.5408112406730652,4.919511258602142,,,,,,,
2011-11-29T13:45:00,22.75,-158,5,237,6,0.6493,0.0822,25.502850850423176,23.23794142405192,35.10504150390625,0.0170370476941267,0.0582126175674299,1.2576589385668435,4.789082328478496,1.4324639903e-06,0.3196982347302816,215.0736869387692,9.41941849821358,0.0005663348632677,0.0413263015837118,0.5403832628495105
2011-11-29T13:45:00,22.75,-158,25,237,6,0.4865,0.1055,25.451321919759117,23.3170862197876,35.11535294850668,0.0204651190433651,0.0511609154442946,1.23995445171992,4.734106381734212,1.4760711706e-06,0.3194647814388406,215.15075333203328,9.41557307066972,0.0004594825606478,0.0418102725167511,0.535909083485611
2011-11-29T13:45:00,22.75,-158,45,237,6,0.4127,0.0899,25.38608264923096,23.45391035079956,35.13169288635254,0.0165246771260475,0.0593053285653392,1.167888383070628,4.709215362866719,1.7204220963e-06,0.3187147518826638,215.39752091298604,9.400716964405891,0.0003986962627904,0.0428333565282338,0.5267155807051362
2011-11-29T13:45:00,22.75,-158,75,237,6,0.1122,0.0332,24.57717227935791,23.89710299173991,35.16838073730469,0.0254504127272715,0.0521485293284058,1.3297821581363678,4.831467310587565,8.1890479868e-06,0.2897154698768778,226.0352012634222,8.942724839845942,0.0002738159385141,0.0541831709858427,0.4818653111656778
2011-11-29T13:45:00,22.75,-158,100,237,6,0.0268,0.0126,22.96884632110596,24.52008628845215,35.208704471588135,0.0445045030210167,0.0674159191548824,1.5408112406730652,4.919511258602142,,,,,,,
2011-11-29T13:45:00,22.75,-158,125,237,6,0.0143302475554809,-9,21.38941526412964,25.04647922515869,35.181419372558594,0.6138567626476288,0.1172643974423408,1.811694085597992,4.759729862213135,,,,,,,
2012-01-18T12:30:00,22.75,-158,5,239,2,0.2961,0.0381,23.715284029642746,23.8683443069458,35.15597661336263,0.0237946891381094,0.1167082730680704,1.4837210575739543,4.842939456303914,1.4935799133e-06,0.2841346642622813,222.26475572628132,6.3264124393475,0.0003874999380665,0.0427081366457677,0.5007720810051041
2012-01-18T12:30:00,22.75,-158,25,239,2,0.2578,0.0789,23.65530474980672,23.971129258473717,35.161719957987465,0.0157122152547041,0.107164192944765,1.5631180703639984,4.838673671086629,1.5961650553e-06,0.2838930214445556,222.31299591105557,6.322722196579723,0.0003314205645843,0.0436766449775972,0.496968596345861
2012-01-18T12:30:00,22.75,-158,45,239,2,0.3169,0.0433,23.59179417292277,24.081791400909424,35.1659320195516,0.0668507540443291,0.103795051574707,1.5573261479536693,4.844451069831848,1.890860716e-06,0.283675522854,222.3573926294167,6.320534487565417,0.0003039501377012,0.0451486834014541,0.492283602555625
2012-01-18T12:30:00,22.75,-158,75,239,2,0.0768,0.0-158,23.388835589090984,24.33673906326294,35.20190747578939,0.066467922180891,0.0957990319778521,1.587145894765854,4.833258072535197,3.0009743454e-06,0.2833203027645,222.4428698225,6.313059329986667,0.0002768848038007,0.0485392802705416,0.48423959066475
2012-01-18T12:30:00,22.75,-158,100,239,2,0.0567,0.0080083,22.913097858428955,24.623388290405277,35.21608829498291,0.1157707655802369,0.0927082179114222,1.5338733792304993,4.814771115779877,,,,,,,
2012-01-18T12:30:00,22.75,-158,125,239,2,0.0211,0.0023583,21.64145231246948,25.10589170455933,35.19274711608887,0.5239046737551689,0.1330512166023254,1.8052622377872467,4.721834301948547,,,,,,,
2012-05-01T11:15:00,22.75,-158,5,241,1,0.3762,0.0238,24.26004695892334,23.604888280232743,34.973910331726074,0.0489673163586606,0.1178813483566045,1.3491002023220062,4.856606841087341,8.843768348754063e-07,0.3324044368541249,222.43000253073964,7.117485304674688,0.0005000528526579,0.0375699305441218,0.5456233297786458
2012-05-01T11:15:00,22.75,-158,25,241,1,0.3782,0.0908,24.05332660675049,23.761351108551025,34.99494234720866,0.032291988376528,0.100042516986529,1.1095630129178364,4.895070592562358,9.625220656062498e-07,0.3320040992565277,222.80151748688888,7.109274586043333,0.0004206350066751,0.0381529303267638,0.5415744731822778
2012-05-01T11:15:00,22.75,-158,45,241,1,0.3385,0.0317,23.619329293568928,24.052526473999023,35.086423556009926,0.0328138878879447,0.0894564197709163,1.038264160354932,4.941992282867432,1.3419185809e-06,0.32969633365675,223.339177449625,7.075048903625,0.0003634762955092,0.0397332998303125,0.528950745860625
2012-05-01T11:15:00,22.75,-158,75,241,1,0.2346,0.0967,22.763689200083416,24.49024566014608,35.193522135416664,0.0446956654389699,0.087703429783384,1.1319297850131989,4.962435722351074,4.5111873987e-06,0.3238286450504999,225.2121175129167,6.943897604942499,0.0002908115711764,0.0494294886787833,0.4899022951723333
2012-05-01T11:15:00,22.75,-158,100,241,1,0.1689,0.1278,22.129935026168823,24.768210411071777,35.2032732963562,0.0727875116281211,0.0889349430799484,1.2360024005174637,4.92960399389267,,,,,,,
2012-05-01T11:15:00,22.75,-158,125,241,1,0.0833,0.0035333,21.306829929351807,25.1243748664856,35.17545318603516,0.2914169933646917,0.1139100175350904,1.3628699779510498,4.828535079956055,,,,,,,
2012-05-30T11:30:00,22.75,-158,5,242,1,0.3444,0.0496,24.26004695892334,23.604888280232743,34.973910331726074,0.0489673163586606,0.1178813483566045,1.3491002023220062,4.856606841087341,6.222969843131979e-07,0.301132480303375,221.1423145930208,6.739004264273961,0.0005122621117455,0.0337057274106656,0.5493991027276874
